method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
oracle_impedance,combined_stress,1,4,,1,0.91667,1.75362,1.03578,0.10576,1.58154,0.03343,0.00000,0.38636,0.10227,9,5,0.77556,-0.13926,0.76360,696.27260,0.52356,0,0:x-0.112:y-0.409:f0.00:tf10.27:p0.0000:tok-1;15:x0.033:y-0.400:f11.10:tf10.27:p0.0330:tok-1;30:x0.033:y-0.327:f9.53:tf10.27:p0.0328:tok-1;45:x0.033:y-0.198:f12.32:tf10.27:p0.0331:tok-1;60:x0.025:y-0.065:f11.29:tf10.27:p0.0155:tok-1;75:x0.034:y0.063:f16.35:tf16.58:p0.0242:tok-1;90:x0.035:y0.187:f17.82:tf16.58:p0.0245:tok-1;95:x0.034:y0.220:f16.49:tf16.58:p0.0244:tok-1
fixed_impedance,combined_stress,1,5,,0,0.91667,3.95209,4.83895,0.25507,1.55451,0.04265,0.00000,0.53409,0.05682,5,96,0.77717,-0.06812,0.78703,725.70255,0.45598,0,0:x-0.111:y-0.428:f0.00:tf9.75:p0.0000:tok-1;15:x0.042:y-0.419:f11.70:tf9.75:p0.0418:tok-1;30:x0.026:y-0.351:f7.50:tf9.75:p0.0257:tok-1;45:x0.028:y-0.231:f4.01:tf9.75:p0.0276:tok-1;60:x0.028:y-0.086:f11.19:tf9.75:p0.0177:tok-1;75:x0.040:y0.065:f22.88:tf15.49:p0.0301:tok-1;90:x0.038:y0.205:f20.65:tf15.49:p0.0284:tok-1;95:x0.038:y0.240:f21.03:tf15.49:p0.0284:tok-1
gain_scheduled_impedance,combined_stress,1,5,,1,0.90625,2.74859,0.93807,0.17740,1.95839,0.03468,0.05747,0.59770,0.08046,7,5,0.63974,-0.07747,0.81977,731.49036,0.45632,0,0:x-0.118:y-0.431:f0.00:tf9.75:p0.0000:tok-1;15:x0.021:y-0.424:f6.74:tf9.75:p0.0214:tok-1;30:x0.030:y-0.347:f9.97:tf9.75:p0.0303:tok-1;45:x0.034:y-0.213:f11.22:tf9.75:p0.0344:tok-1;60:x0.026:y-0.060:f12.32:tf9.75:p0.0159:tok-1;75:x0.031:y0.094:f15.41:tf15.49:p0.0208:tok-1;90:x0.031:y0.234:f15.33:tf15.49:p0.0212:tok-1;95:x0.031:y0.269:f14.76:tf15.49:p0.0211:tok-1
adaptive_impedance_control,combined_stress,1,5,,1,0.92708,2.26369,0.76125,0.14610,2.04095,0.03781,0.04494,0.53933,0.03371,3,5,0.77212,-0.12691,0.79780,738.77480,0.45622,0,0:x-0.109:y-0.424:f0.17:tf9.75:p0.0000:tok-1;15:x0.027:y-0.414:f7.14:tf9.75:p0.0270:tok-1;30:x0.034:y-0.342:f9.27:tf9.75:p0.0343:tok-1;45:x0.037:y-0.217:f11.82:tf9.75:p0.0373:tok-1;60:x0.026:y-0.071:f12.43:tf9.75:p0.0163:tok-1;75:x0.031:y0.077:f15.07:tf15.49:p0.0213:tok-1;90:x0.032:y0.215:f15.45:tf15.49:p0.0215:tok-1;95:x0.031:y0.250:f16.26:tf15.49:p0.0214:tok-1
admittance_switching_control,combined_stress,1,5,,1,0.92708,2.38386,1.12190,0.15386,1.98909,0.03533,0.03371,0.49438,0.06742,6,5,1.13888,-0.18995,0.78606,728.15514,0.45639,0,0:x-0.115:y-0.429:f1.17:tf9.75:p0.0000:tok-1;15:x0.028:y-0.419:f8.33:tf9.75:p0.0285:tok-1;30:x0.032:y-0.350:f8.28:tf9.75:p0.0315:tok-1;45:x0.035:y-0.230:f9.08:tf9.75:p0.0346:tok-1;60:x0.026:y-0.100:f11.42:tf9.75:p0.0164:tok-1;75:x0.030:y0.048:f14.82:tf15.49:p0.0202:tok-1;90:x0.031:y0.199:f15.39:tf15.49:p0.0211:tok-1;95:x0.031:y0.239:f14.98:tf15.49:p0.0212:tok-1
robust_mpc_impedance,combined_stress,1,5,,0,0.84375,3.68061,1.80937,0.23755,1.68505,0.02927,0.00000,0.33333,0.03704,3,5,0.33096,-0.02039,0.65153,716.36097,0.45638,0,0:x-0.113:y-0.438:f0.00:tf9.75:p0.0000:tok-1;15:x0.003:y-0.438:f3.04:tf9.75:p0.0031:tok-1;30:x0.023:y-0.399:f5.91:tf9.75:p0.0229:tok-1;45:x0.029:y-0.304:f9.16:tf9.75:p0.0291:tok-1;60:x0.025:y-0.183:f11.78:tf9.75:p0.0153:tok-1;75:x0.029:y-0.049:f14.10:tf15.49:p0.0192:tok-1;90:x0.030:y0.085:f15.17:tf15.49:p0.0201:tok-1;95:x0.030:y0.123:f14.65:tf15.49:p0.0200:tok-1
learned_gain_regressor,combined_stress,1,5,,1,0.89583,3.33396,1.57018,0.21518,1.94820,0.03271,0.03488,0.58140,0.04651,4,5,0.59422,-0.13667,0.79385,738.86891,0.45631,0,0:x-0.114:y-0.422:f0.29:tf9.75:p0.0000:tok-1;15:x0.017:y-0.416:f5.35:tf9.75:p0.0166:tok-1;30:x0.028:y-0.338:f9.26:tf9.75:p0.0281:tok-1;45:x0.033:y-0.204:f8.87:tf9.75:p0.0326:tok-1;60:x0.029:y-0.055:f13.55:tf9.75:p0.0189:tok-1;75:x0.029:y0.085:f14.00:tf15.49:p0.0194:tok-1;90:x0.029:y0.213:f13.02:tf15.49:p0.0186:tok-1;95:x0.028:y0.247:f13.35:tf15.49:p0.0180:tok-1
random_forest_gain_regressor,combined_stress,1,5,,0,0.88542,3.51903,0.92364,0.22712,2.07777,0.03463,0.10588,0.54118,0.01176,1,5,0.54587,-0.13967,0.75780,737.66765,0.45620,0,0:x-0.112:y-0.431:f0.00:tf9.75:p0.0000:tok-1;15:x0.014:y-0.427:f4.98:tf9.75:p0.0136:tok-1;30:x0.028:y-0.362:f7.55:tf9.75:p0.0276:tok-1;45:x0.034:y-0.243:f5.84:tf9.75:p0.0337:tok-1;60:x0.029:y-0.103:f14.19:tf9.75:p0.0192:tok-1;75:x0.031:y0.044:f15.15:tf15.49:p0.0215:tok-1;90:x0.032:y0.179:f16.80:tf15.49:p0.0217:tok-1;95:x0.032:y0.215:f16.32:tf15.49:p0.0216:tok-1
hist_gradient_gain_regressor,combined_stress,1,5,,1,0.87500,3.40413,0.69931,0.21970,2.04615,0.03330,0.08333,0.58333,0.05952,5,5,0.49222,-0.13444,0.77735,738.56614,0.45619,0,0:x-0.111:y-0.429:f1.11:tf9.75:p0.0000:tok-1;15:x0.013:y-0.425:f4.98:tf9.75:p0.0130:tok-1;30:x0.028:y-0.351:f8.85:tf9.75:p0.0276:tok-1;45:x0.033:y-0.222:f9.08:tf9.75:p0.0330:tok-1;60:x0.029:y-0.077:f13.69:tf9.75:p0.0186:tok-1;75:x0.031:y0.066:f15.44:tf15.49:p0.0209:tok-1;90:x0.031:y0.198:f16.62:tf15.49:p0.0213:tok-1;95:x0.031:y0.232:f14.78:tf15.49:p0.0211:tok-1
ensemble_uncertainty_gain,combined_stress,1,5,,1,0.88542,3.42332,0.69024,0.22094,1.99272,0.03262,0.07059,0.56471,0.03529,3,5,0.59338,-0.16656,0.77408,737.64528,0.45623,0,0:x-0.125:y-0.424:f0.00:tf9.75:p0.0000:tok-1;15:x0.014:y-0.421:f3.65:tf9.75:p0.0137:tok-1;30:x0.027:y-0.353:f7.89:tf9.75:p0.0272:tok-1;45:x0.032:y-0.226:f8.63:tf9.75:p0.0319:tok-1;60:x0.030:y-0.080:f14.16:tf9.75:p0.0197:tok-1;75:x0.030:y0.062:f15.01:tf15.49:p0.0204:tok-1;90:x0.031:y0.195:f14.68:tf15.49:p0.0206:tok-1;95:x0.030:y0.229:f15.78:tf15.49:p0.0205:tok-1
risk_averse_impedance,combined_stress,1,5,,0,0.85417,3.84317,2.59045,0.24804,1.42458,0.02692,0.00000,0.00000,0.02439,2,5,0.38039,-0.07143,0.55019,746.31588,0.45620,0,0:x-0.124:y-0.435:f0.00:tf9.75:p0.0000:tok-1;15:x0.006:y-0.435:f3.88:tf9.75:p0.0061:tok-1;30:x0.022:y-0.401:f6.97:tf9.75:p0.0222:tok-1;45:x0.026:y-0.322:f5.02:tf9.75:p0.0263:tok-1;60:x0.024:y-0.221:f11.15:tf9.75:p0.0136:tok-1;75:x0.028:y-0.110:f14.22:tf15.49:p0.0176:tok-1;90:x0.028:y0.003:f13.48:tf15.49:p0.0179:tok-1;95:x0.028:y0.037:f11.89:tf15.49:p0.0178:tok-1
conformal_safety_gain,combined_stress,1,5,,1,0.88542,3.05398,1.10005,0.19711,1.82356,0.03364,0.02353,0.57647,0.04706,4,5,0.57636,-0.14846,0.76799,730.68280,0.45632,0,0:x-0.116:y-0.440:f0.39:tf9.75:p0.0000:tok-1;15:x0.013:y-0.435:f5.97:tf9.75:p0.0132:tok-1;30:x0.028:y-0.360:f7.29:tf9.75:p0.0282:tok-1;45:x0.033:y-0.230:f8.05:tf9.75:p0.0328:tok-1;60:x0.026:y-0.086:f11.99:tf9.75:p0.0160:tok-1;75:x0.030:y0.057:f13.74:tf15.49:p0.0196:tok-1;90:x0.030:y0.189:f15.40:tf15.49:p0.0202:tok-1;95:x0.031:y0.224:f15.97:tf15.49:p0.0205:tok-1
impedance_token_policy_v4,combined_stress,1,5,,0,0.89583,2.75257,1.46918,0.17765,1.78034,0.03339,0.02326,0.39535,0.03488,3,5,0.73510,-0.10137,0.71540,720.71107,0.45624,52,0:x-0.115:y-0.434:f0.00:tf9.75:p0.0000:tok1;15:x0.022:y-0.428:f7.01:tf9.75:p0.0220:tok6;30:x0.029:y-0.362:f8.55:tf9.75:p0.0295:tok0;45:x0.030:y-0.241:f7.71:tf9.75:p0.0297:tok6;60:x0.025:y-0.115:f10.27:tf9.75:p0.0149:tok3;75:x0.030:y0.020:f14.46:tf15.49:p0.0198:tok3;90:x0.029:y0.146:f12.72:tf15.49:p0.0190:tok7;95:x0.030:y0.179:f13.36:tf15.49:p0.0201:tok6
impedance_token_policy_v5,combined_stress,1,5,,0,0.89583,3.23909,2.72548,0.20905,1.56138,0.03093,0.00000,0.02326,0.04651,4,7,0.67538,-0.08966,0.65783,727.39513,0.45627,51,0:x-0.114:y-0.425:f0.00:tf9.75:p0.0000:tok1;15:x0.020:y-0.420:f6.27:tf9.75:p0.0196:tok5;30:x0.028:y-0.356:f6.79:tf9.75:p0.0278:tok2;45:x0.029:y-0.254:f5.63:tf9.75:p0.0289:tok6;60:x0.024:y-0.141:f8.55:tf9.75:p0.0135:tok4;75:x0.027:y-0.018:f12.39:tf15.49:p0.0170:tok6;90:x0.028:y0.092:f12.46:tf15.49:p0.0180:tok2;95:x0.029:y0.129:f14.40:tf15.49:p0.0191:tok4
token_no_memory_ablation,combined_stress,1,5,,0,0.88542,2.96111,1.24804,0.19111,1.82436,0.03215,0.03529,0.42353,0.02353,2,5,0.47798,-0.07106,0.72681,729.97479,0.45633,15,0:x-0.107:y-0.427:f0.00:tf9.75:p0.0000:tok3;15:x0.016:y-0.424:f6.96:tf9.75:p0.0157:tok5;30:x0.027:y-0.363:f8.77:tf9.75:p0.0268:tok6;45:x0.032:y-0.251:f10.07:tf9.75:p0.0317:tok3;60:x0.025:y-0.122:f10.79:tf9.75:p0.0147:tok3;75:x0.030:y0.017:f14.18:tf15.49:p0.0197:tok3;90:x0.031:y0.152:f14.54:tf15.49:p0.0205:tok3;95:x0.030:y0.188:f15.38:tf15.49:p0.0203:tok6
oracle_impedance,combined_stress,1,5,,0,0.91667,2.11737,0.89238,0.13666,2.23940,0.03887,0.04545,0.56818,0.04545,4,5,0.97683,-0.18240,0.77590,743.47717,0.45615,0,0:x-0.130:y-0.439:f0.00:tf9.75:p0.0000:tok-1;15:x0.039:y-0.427:f11.79:tf9.75:p0.0387:tok-1;30:x0.037:y-0.343:f9.87:tf9.75:p0.0371:tok-1;45:x0.037:y-0.205:f13.92:tf9.75:p0.0375:tok-1;60:x0.024:y-0.063:f8.91:tf9.75:p0.0142:tok-1;75:x0.030:y0.071:f15.04:tf15.49:p0.0203:tok-1;90:x0.032:y0.197:f16.01:tf15.49:p0.0215:tok-1;95:x0.032:y0.231:f16.75:tf15.49:p0.0216:tok-1
fixed_impedance,combined_stress,2,0,,0,0.91667,4.36077,5.59055,0.24986,1.50524,0.04174,0.00000,0.51136,0.02273,2,96,0.71754,-0.05739,0.77142,744.32311,0.48517,0,0:x-0.100:y-0.413:f0.00:tf10.59:p0.0000:tok-1;15:x0.041:y-0.405:f12.51:tf10.59:p0.0409:tok-1;30:x0.028:y-0.342:f7.71:tf10.59:p0.0280:tok-1;45:x0.029:y-0.225:f9.24:tf10.59:p0.0294:tok-1;60:x0.032:y-0.085:f17.59:tf17.45:p0.0220:tok-1;75:x0.041:y0.056:f23.04:tf17.45:p0.0310:tok-1;90:x0.041:y0.191:f23.00:tf17.45:p0.0313:tok-1;95:x0.041:y0.227:f22.13:tf17.45:p0.0312:tok-1
gain_scheduled_impedance,combined_stress,2,0,,1,0.90625,2.56112,0.70216,0.14675,1.83360,0.03643,0.02299,0.59770,0.04598,4,5,0.64231,-0.08810,0.80676,751.36179,0.48549,0,0:x-0.116:y-0.436:f0.00:tf10.59:p0.0000:tok-1;15:x0.023:y-0.427:f6.96:tf10.59:p0.0233:tok-1;30:x0.032:y-0.346:f9.32:tf10.59:p0.0323:tok-1;45:x0.036:y-0.210:f11.18:tf10.59:p0.0364:tok-1;60:x0.030:y-0.058:f16.28:tf17.45:p0.0200:tok-1;75:x0.034:y0.087:f18.14:tf17.45:p0.0240:tok-1;90:x0.033:y0.223:f18.05:tf17.45:p0.0234:tok-1;95:x0.033:y0.258:f17.58:tf17.45:p0.0232:tok-1
adaptive_impedance_control,combined_stress,2,0,,1,0.92708,2.41033,0.98806,0.13811,1.95900,0.03893,0.05618,0.56180,0.12360,11,5,0.84021,-0.15014,0.78413,753.33327,0.48540,0,0:x-0.112:y-0.445:f0.00:tf10.59:p0.0000:tok-1;15:x0.029:y-0.432:f8.37:tf10.59:p0.0289:tok-1;30:x0.035:y-0.351:f9.87:tf10.59:p0.0352:tok-1;45:x0.039:y-0.218:f10.53:tf10.59:p0.0386:tok-1;60:x0.031:y-0.070:f17.77:tf17.45:p0.0205:tok-1;75:x0.034:y0.071:f17.79:tf17.45:p0.0243:tok-1;90:x0.033:y0.204:f17.94:tf17.45:p0.0234:tok-1;95:x0.033:y0.238:f17.70:tf17.45:p0.0234:tok-1
admittance_switching_control,combined_stress,2,0,,0,0.92708,2.28790,0.67647,0.13109,2.08043,0.03654,0.05618,0.48315,0.11236,10,5,1.09403,-0.18555,0.77765,742.30466,0.48553,0,0:x-0.111:y-0.425:f0.00:tf10.59:p0.0000:tok-1;15:x0.030:y-0.415:f8.55:tf10.59:p0.0295:tok-1;30:x0.034:y-0.347:f9.89:tf10.59:p0.0336:tok-1;45:x0.036:y-0.228:f10.44:tf10.59:p0.0362:tok-1;60:x0.030:y-0.099:f15.45:tf17.45:p0.0197:tok-1;75:x0.034:y0.046:f17.46:tf17.45:p0.0240:tok-1;90:x0.034:y0.193:f17.52:tf17.45:p0.0236:tok-1;95:x0.033:y0.232:f17.15:tf17.45:p0.0235:tok-1
robust_mpc_impedance,combined_stress,2,0,,0,0.85417,3.70981,1.46731,0.21257,1.64189,0.03179,0.00000,0.17073,0.01220,1,5,0.30417,-0.01583,0.64196,740.41498,0.48560,0,0:x-0.103:y-0.423:f0.66:tf10.59:p0.0000:tok-1;15:x0.007:y-0.423:f2.31:tf10.59:p0.0066:tok-1;30:x0.025:y-0.383:f6.70:tf10.59:p0.0252:tok-1;45:x0.032:y-0.292:f9.64:tf10.59:p0.0315:tok-1;60:x0.028:y-0.177:f14.94:tf17.45:p0.0183:tok-1;75:x0.032:y-0.051:f15.98:tf17.45:p0.0221:tok-1;90:x0.032:y0.078:f16.73:tf17.45:p0.0219:tok-1;95:x0.032:y0.115:f15.15:tf17.45:p0.0216:tok-1
learned_gain_regressor,combined_stress,2,0,,1,0.90625,3.25812,2.15153,0.18668,1.76594,0.03451,0.02299,0.55172,0.06897,6,5,0.58639,-0.12471,0.78588,738.75381,0.48555,0,0:x-0.104:y-0.426:f0.00:tf10.59:p0.0000:tok-1;15:x0.021:y-0.417:f6.54:tf10.59:p0.0211:tok-1;30:x0.031:y-0.337:f9.68:tf10.59:p0.0308:tok-1;45:x0.034:y-0.200:f9.65:tf10.59:p0.0344:tok-1;60:x0.029:y-0.052:f15.12:tf17.45:p0.0187:tok-1;75:x0.030:y0.085:f14.79:tf17.45:p0.0202:tok-1;90:x0.031:y0.208:f15.42:tf17.45:p0.0211:tok-1;95:x0.031:y0.240:f16.21:tf17.45:p0.0214:tok-1
random_forest_gain_regressor,combined_stress,2,0,,1,0.88542,3.26814,0.77790,0.18726,1.86918,0.03407,0.04706,0.52941,0.07059,6,5,0.58231,-0.15920,0.74775,750.41106,0.48548,0,0:x-0.117:y-0.423:f0.00:tf10.59:p0.0000:tok-1;15:x0.014:y-0.419:f5.45:tf10.59:p0.0143:tok-1;30:x0.029:y-0.356:f9.35:tf10.59:p0.0292:tok-1;45:x0.034:y-0.239:f10.81:tf10.59:p0.0338:tok-1;60:x0.032:y-0.102:f17.15:tf17.45:p0.0218:tok-1;75:x0.034:y0.035:f19.00:tf17.45:p0.0237:tok-1;90:x0.033:y0.170:f17.79:tf17.45:p0.0233:tok-1;95:x0.033:y0.206:f17.31:tf17.45:p0.0234:tok-1
hist_gradient_gain_regressor,combined_stress,2,0,,1,0.88542,3.42370,1.04387,0.19617,1.91515,0.03423,0.05882,0.56471,0.04706,4,5,0.53232,-0.15713,0.76508,746.12743,0.48541,0,0:x-0.113:y-0.430:f1.00:tf10.59:p0.0000:tok-1;15:x0.015:y-0.427:f6.16:tf10.59:p0.0145:tok-1;30:x0.029:y-0.351:f9.22:tf10.59:p0.0287:tok-1;45:x0.034:y-0.219:f10.88:tf10.59:p0.0339:tok-1;60:x0.032:y-0.074:f17.55:tf17.45:p0.0223:tok-1;75:x0.035:y0.062:f18.95:tf17.45:p0.0249:tok-1;90:x0.034:y0.188:f18.06:tf17.45:p0.0240:tok-1;95:x0.034:y0.222:f17.40:tf17.45:p0.0237:tok-1
ensemble_uncertainty_gain,combined_stress,2,0,,1,0.88542,3.11198,0.62863,0.17831,1.71896,0.03384,0.01176,0.54118,0.02353,2,5,0.64253,-0.18934,0.76327,758.78818,0.48549,0,0:x-0.129:y-0.417:f0.00:tf10.59:p0.0000:tok-1;15:x0.015:y-0.413:f4.87:tf10.59:p0.0154:tok-1;30:x0.029:y-0.345:f8.91:tf10.59:p0.0290:tok-1;45:x0.034:y-0.219:f10.03:tf10.59:p0.0335:tok-1;60:x0.031:y-0.079:f16.37:tf17.45:p0.0209:tok-1;75:x0.033:y0.057:f17.34:tf17.45:p0.0231:tok-1;90:x0.032:y0.186:f16.74:tf17.45:p0.0221:tok-1;95:x0.032:y0.220:f17.58:tf17.45:p0.0221:tok-1
risk_averse_impedance,combined_stress,2,0,,0,0.86458,4.08637,2.32545,0.23414,1.54779,0.02974,0.00000,0.00000,0.02410,2,5,0.35250,-0.06792,0.53853,743.21414,0.48540,0,0:x-0.115:y-0.422:f0.32:tf10.59:p0.0000:tok-1;15:x0.009:y-0.421:f4.82:tf10.59:p0.0092:tok-1;30:x0.024:y-0.387:f5.71:tf10.59:p0.0240:tok-1;45:x0.029:y-0.310:f6.55:tf10.59:p0.0289:tok-1;60:x0.027:y-0.213:f13.70:tf17.45:p0.0175:tok-1;75:x0.031:y-0.110:f14.84:tf17.45:p0.0207:tok-1;90:x0.030:y-0.004:f16.07:tf17.45:p0.0205:tok-1;95:x0.030:y0.027:f14.87:tf17.45:p0.0202:tok-1
conformal_safety_gain,combined_stress,2,0,,1,0.89583,3.30970,1.33632,0.18964,1.90964,0.03438,0.02326,0.55814,0.09302,8,5,0.58007,-0.15063,0.75778,749.70887,0.48553,0,0:x-0.113:y-0.437:f0.00:tf10.59:p0.0000:tok-1;15:x0.015:y-0.432:f5.54:tf10.59:p0.0148:tok-1;30:x0.030:y-0.357:f7.95:tf10.59:p0.0295:tok-1;45:x0.034:y-0.227:f8.83:tf10.59:p0.0342:tok-1;60:x0.028:y-0.084:f15.04:tf17.45:p0.0182:tok-1;75:x0.032:y0.053:f16.57:tf17.45:p0.0223:tok-1;90:x0.032:y0.181:f16.34:tf17.45:p0.0220:tok-1;95:x0.032:y0.215:f16.45:tf17.45:p0.0219:tok-1
impedance_token_policy_v4,combined_stress,2,0,,0,0.89583,2.49877,0.94779,0.14318,1.63130,0.03515,0.00000,0.41860,0.06977,6,5,0.75980,-0.10104,0.72264,744.76151,0.48549,50,0:x-0.112:y-0.429:f0.63:tf10.59:p0.0000:tok1;15:x0.024:y-0.423:f7.13:tf10.59:p0.0236:tok5;30:x0.032:y-0.355:f8.27:tf10.59:p0.0321:tok4;45:x0.032:y-0.236:f11.06:tf10.59:p0.0320:tok4;60:x0.029:y-0.107:f15.95:tf17.45:p0.0185:tok3;75:x0.033:y0.022:f17.80:tf17.45:p0.0229:tok3;90:x0.034:y0.148:f18.11:tf17.45:p0.0237:tok6;95:x0.032:y0.185:f16.08:tf17.45:p0.0223:tok6
impedance_token_policy_v5,combined_stress,2,0,,0,0.89583,3.29123,2.23771,0.18858,1.57615,0.03098,0.00000,0.00000,0.02326,2,5,0.68588,-0.09949,0.65028,743.19763,0.48543,57,0:x-0.110:y-0.421:f0.07:tf10.59:p0.0000:tok1;15:x0.023:y-0.415:f7.86:tf10.59:p0.0228:tok5;30:x0.030:y-0.350:f8.69:tf10.59:p0.0296:tok6;45:x0.031:y-0.248:f6.14:tf10.59:p0.0307:tok6;60:x0.029:y-0.136:f16.31:tf17.45:p0.0187:tok4;75:x0.031:y-0.020:f16.82:tf17.45:p0.0207:tok4;90:x0.031:y0.088:f15.35:tf17.45:p0.0207:tok6;95:x0.032:y0.122:f17.76:tf17.45:p0.0216:tok4
token_no_memory_ablation,combined_stress,2,0,,0,0.88542,2.93564,1.03392,0.16821,1.71758,0.03219,0.01176,0.48235,0.03529,3,5,0.49514,-0.08636,0.71223,750.30442,0.48553,18,0:x-0.111:y-0.435:f0.00:tf10.59:p0.0000:tok3;15:x0.018:y-0.430:f6.50:tf10.59:p0.0179:tok5;30:x0.029:y-0.365:f8.89:tf10.59:p0.0286:tok6;45:x0.032:y-0.255:f11.06:tf10.59:p0.0322:tok3;60:x0.028:y-0.125:f13.59:tf17.45:p0.0184:tok3;75:x0.033:y0.009:f17.26:tf17.45:p0.0231:tok3;90:x0.032:y0.140:f17.39:tf17.45:p0.0224:tok3;95:x0.032:y0.176:f15.80:tf17.45:p0.0221:tok6
oracle_impedance,combined_stress,2,0,,0,0.92708,2.10734,1.03480,0.12075,2.06308,0.04025,0.03371,0.41573,0.07865,7,5,0.89602,-0.15787,0.76765,746.63659,0.48534,0,0:x-0.112:y-0.434:f0.00:tf10.59:p0.0000:tok-1;15:x0.040:y-0.420:f12.90:tf10.59:p0.0402:tok-1;30:x0.039:y-0.335:f11.61:tf10.59:p0.0388:tok-1;45:x0.038:y-0.198:f12.68:tf10.59:p0.0385:tok-1;60:x0.028:y-0.060:f14.29:tf17.45:p0.0182:tok-1;75:x0.034:y0.065:f18.43:tf17.45:p0.0238:tok-1;90:x0.034:y0.190:f18.80:tf17.45:p0.0239:tok-1;95:x0.034:y0.224:f17.96:tf17.45:p0.0239:tok-1
fixed_impedance,combined_stress,2,1,,0,0.91667,4.33835,6.05866,0.26115,1.68978,0.04070,0.00000,0.55682,0.07955,7,96,0.76856,-0.06745,0.78037,796.43083,0.43975,0,0:x-0.109:y-0.446:f0.00:tf9.90:p0.0000:tok-1;15:x0.039:y-0.436:f13.48:tf9.90:p0.0389:tok-1;30:x0.024:y-0.362:f8.54:tf9.90:p0.0239:tok-1;45:x0.023:y-0.237:f9.73:tf9.90:p0.0235:tok-1;60:x0.028:y-0.089:f13.30:tf16.61:p0.0177:tok-1;75:x0.039:y0.059:f22.16:tf16.61:p0.0286:tok-1;90:x0.039:y0.198:f21.62:tf16.61:p0.0288:tok-1;95:x0.039:y0.235:f23.45:tf16.61:p0.0288:tok-1
gain_scheduled_impedance,combined_stress,2,1,,1,0.90625,2.08472,0.86003,0.12549,1.44735,0.02744,0.00000,0.59770,0.05747,5,5,0.55192,-0.05193,0.81923,797.20434,0.44015,0,0:x-0.104:y-0.432:f0.88:tf9.90:p0.0000:tok-1;15:x0.021:y-0.424:f9.09:tf9.90:p0.0211:tok-1;30:x0.025:y-0.345:f9.10:tf9.90:p0.0252:tok-1;45:x0.027:y-0.211:f9.85:tf9.90:p0.0271:tok-1;60:x0.024:y-0.058:f11.24:tf16.61:p0.0141:tok-1;75:x0.031:y0.094:f17.04:tf16.61:p0.0208:tok-1;90:x0.031:y0.233:f17.15:tf16.61:p0.0210:tok-1;95:x0.031:y0.268:f16.07:tf16.61:p0.0208:tok-1
adaptive_impedance_control,combined_stress,2,1,,1,0.92708,1.90910,0.86709,0.11492,1.60109,0.02891,0.00000,0.53933,0.13483,12,5,0.76544,-0.12929,0.79601,790.99953,0.44005,0,0:x-0.109:y-0.416:f0.44:tf9.90:p0.0000:tok-1;15:x0.025:y-0.408:f8.25:tf9.90:p0.0252:tok-1;30:x0.027:y-0.339:f9.65:tf9.90:p0.0275:tok-1;45:x0.029:y-0.215:f10.82:tf9.90:p0.0287:tok-1;60:x0.025:y-0.069:f10.48:tf16.61:p0.0150:tok-1;75:x0.032:y0.076:f17.92:tf16.61:p0.0219:tok-1;90:x0.031:y0.213:f16.95:tf16.61:p0.0213:tok-1;95:x0.031:y0.248:f16.41:tf16.61:p0.0212:tok-1
admittance_switching_control,combined_stress,2,1,,1,0.92708,1.88241,1.01296,0.11331,1.61960,0.02777,0.00000,0.52809,0.03371,3,5,1.13442,-0.20261,0.78985,806.26284,0.44017,0,0:x-0.116:y-0.418:f0.00:tf9.90:p0.0000:tok-1;15:x0.026:y-0.409:f9.53:tf9.90:p0.0265:tok-1;30:x0.027:y-0.345:f10.12:tf9.90:p0.0271:tok-1;45:x0.028:y-0.228:f8.93:tf9.90:p0.0276:tok-1;60:x0.024:y-0.093:f10.48:tf16.61:p0.0140:tok-1;75:x0.031:y0.056:f16.79:tf16.61:p0.0208:tok-1;90:x0.031:y0.204:f17.24:tf16.61:p0.0210:tok-1;95:x0.030:y0.242:f15.84:tf16.61:p0.0204:tok-1
robust_mpc_impedance,combined_stress,2,1,,0,0.84375,3.35131,1.60258,0.20174,1.41479,0.02508,0.00000,0.30864,0.01235,1,5,0.33596,-0.02572,0.65040,787.31356,0.44019,0,0:x-0.116:y-0.427:f0.00:tf9.90:p0.0000:tok-1;15:x0.003:y-0.427:f3.42:tf9.90:p0.0030:tok-1;30:x0.021:y-0.389:f8.42:tf9.90:p0.0206:tok-1;45:x0.025:y-0.297:f9.22:tf9.90:p0.0247:tok-1;60:x0.023:y-0.179:f10.91:tf16.61:p0.0135:tok-1;75:x0.029:y-0.048:f14.60:tf16.61:p0.0194:tok-1;90:x0.030:y0.084:f15.92:tf16.61:p0.0196:tok-1;95:x0.030:y0.122:f15.91:tf16.61:p0.0196:tok-1
